row ID,row m/z,row retention time,26C sample 1.mzML Peak status,26C sample 1.mzML Peak name,26C sample 1.mzML Peak m/z,26C sample 1.mzML Peak RT,
242,159.066650390625,12.877078333333333,DETECTED,159.067 m/z @12.9 [26C sample 1.mzML],159.066650390625,12.877078333333333,
243,159.07688903808594,12.758748333333333,DETECTED,159.077 m/z @12.8 [26C sample 1.mzML],159.07688903808594,12.758748333333333,
244,159.09205627441406,39.98974666666666,DETECTED,159.092 m/z @40.0 [26C sample 1.mzML],159.09205627441406,39.98974666666666,
245,159.11215209960938,12.710746666666667,DETECTED,159.112 m/z @12.7 [26C sample 1.mzML],159.11215209960938,12.710746666666667,
246,159.1439971923828,12.734245,DETECTED,159.144 m/z @12.7 [26C sample 1.mzML],159.1439971923828,12.734245,
247,159.1815643310547,12.758748333333333,DETECTED,159.182 m/z @12.8 [26C sample 1.mzML],159.1815643310547,12.758748333333333,
248,160.06240844726562,6.19458,DETECTED,160.062 m/z @6.2 [26C sample 1.mzML],160.06240844726562,6.19458,
249,160.08001708984375,12.734245,DETECTED,160.080 m/z @12.7 [26C sample 1.mzML],160.08001708984375,12.734245,
250,160.0968475341797,5.421411666666667,DETECTED,160.097 m/z @5.4 [26C sample 1.mzML],160.0968475341797,5.421411666666667,
251,160.1335906982422,3.7162466666666663,DETECTED,160.134 m/z @3.7 [26C sample 1.mzML],160.1335906982422,3.7162466666666663,
252,160.90200805664062,30.59624833333333,DETECTED,160.902 m/z @30.6 [26C sample 1.mzML],160.90200805664062,30.59624833333333,
253,161.04476928710938,14.819578333333334,DETECTED,161.045 m/z @14.8 [26C sample 1.mzML],161.04476928710938,14.819578333333334,
254,161.0806884765625,12.734245,DETECTED,161.081 m/z @12.7 [26C sample 1.mzML],161.0806884765625,12.734245,
255,161.09226989746094,10.332745,DETECTED,161.092 m/z @10.3 [26C sample 1.mzML],161.09226989746094,10.332745,
256,161.1285858154297,17.806585,DETECTED,161.129 m/z @17.8 [26C sample 1.mzML],161.1285858154297,17.806585,
257,162.0221710205078,11.171578333333334,DETECTED,162.022 m/z @11.2 [26C sample 1.mzML],162.0221710205078,11.171578333333334,
258,162.0763397216797,6.297246666666666,DETECTED,162.076 m/z @6.3 [26C sample 1.mzML],162.0763397216797,6.297246666666666,
259,162.90003967285156,30.681410000000003,DETECTED,162.900 m/z @30.7 [26C sample 1.mzML],162.90003967285156,30.681410000000003,
260,163.06040954589844,15.245421666666665,DETECTED,163.060 m/z @15.2 [26C sample 1.mzML],163.06040954589844,15.245421666666665,
261,163.07614135742188,2.961595,DETECTED,163.076 m/z @3.0 [26C sample 1.mzML],163.07614135742188,2.961595,
262,163.13320922851562,39.44891333333333,DETECTED,163.133 m/z @39.4 [26C sample 1.mzML],163.13320922851562,39.44891333333333,
263,164.040771484375,3.3450800000000003,DETECTED,164.041 m/z @3.3 [26C sample 1.mzML],164.040771484375,3.3450800000000003,
264,164.0745086669922,3.4092466666666668,DETECTED,164.075 m/z @3.4 [26C sample 1.mzML],164.0745086669922,3.4092466666666668,
265,164.09237670898438,7.497411666666666,DETECTED,164.092 m/z @7.5 [26C sample 1.mzML],164.09237670898438,7.497411666666666,
266,164.921142578125,17.188078333333333,DETECTED,164.921 m/z @17.2 [26C sample 1.mzML],164.921142578125,17.188078333333333,
267,165.0552215576172,9.545584999999999,DETECTED,165.055 m/z @9.5 [26C sample 1.mzML],165.0552215576172,9.545584999999999,
268,165.0760498046875,10.542248333333333,DETECTED,165.076 m/z @10.5 [26C sample 1.mzML],165.0760498046875,10.542248333333333,
269,166.05850219726562,9.520913333333334,DETECTED,166.059 m/z @9.5 [26C sample 1.mzML],166.05850219726562,9.520913333333334,
270,166.07264709472656,9.047911666666666,DETECTED,166.073 m/z @9.0 [26C sample 1.mzML],166.07264709472656,9.047911666666666,
271,166.08680725097656,6.734911666666666,DETECTED,166.087 m/z @6.7 [26C sample 1.mzML],166.08680725097656,6.734911666666666,
272,166.09812927246094,4.7390783333333335,DETECTED,166.098 m/z @4.7 [26C sample 1.mzML],166.09812927246094,4.7390783333333335,
273,166.10984802246094,3.3450800000000003,DETECTED,166.110 m/z @3.3 [26C sample 1.mzML],166.10984802246094,3.3450800000000003,
274,166.12400817871094,6.758579999999999,DETECTED,166.124 m/z @6.8 [26C sample 1.mzML],166.12400817871094,6.758579999999999,
275,167.03424072265625,10.193246666666665,DETECTED,167.034 m/z @10.2 [26C sample 1.mzML],167.03424072265625,10.193246666666665,
276,167.0901336669922,6.734911666666666,DETECTED,167.090 m/z @6.7 [26C sample 1.mzML],167.0901336669922,6.734911666666666,
277,168.06593322753906,4.842913333333333,DETECTED,168.066 m/z @4.8 [26C sample 1.mzML],168.06593322753906,4.842913333333333,
278,168.07704162597656,6.220411666666666,DETECTED,168.077 m/z @6.2 [26C sample 1.mzML],168.07704162597656,6.220411666666666,
279,168.09104919433594,6.686333333333334,DETECTED,168.091 m/z @6.7 [26C sample 1.mzML],168.09104919433594,6.686333333333334,
280,168.1128692626953,5.341921666666667,DETECTED,168.113 m/z @5.3 [26C sample 1.mzML],168.1128692626953,5.341921666666667,
281,168.1231689453125,4.146748333333333,DETECTED,168.123 m/z @4.1 [26C sample 1.mzML],168.1231689453125,4.146748333333333,
282,168.94654846191406,29.83841333333333,DETECTED,168.947 m/z @29.8 [26C sample 1.mzML],168.94654846191406,29.83841333333333,
283,168.9901123046875,14.547089999999999,DETECTED,168.990 m/z @14.5 [26C sample 1.mzML],168.9901123046875,14.547089999999999,
284,169.0590362548828,11.756585,DETECTED,169.059 m/z @11.8 [26C sample 1.mzML],169.0590362548828,11.756585,
285,169.08062744140625,6.24608,DETECTED,169.081 m/z @6.2 [26C sample 1.mzML],169.08062744140625,6.24608,
286,169.0951690673828,21.83175333333333,DETECTED,169.095 m/z @21.8 [26C sample 1.mzML],169.0951690673828,21.83175333333333,
